DeviceID 42
"Date and Time	Sequence number	FM Radio	TV	Mobile 800 MHz Downlink	Mobile 800 MHz Uplink	Mobile 900 MHz Uplink	Mobile 900 MHz Downlink	Mobile 1.8 GHz Uplink	Mobile 1.8 GHz Downlink	DECT	Mobile 2.1 GHz Uplink	Mobile 2.1 GHz Downlink	ISM 2.4 GHz	Mobile 2.6 GHz Uplink	Mobile 2.6 GHz Downlink	Mobile 3.5 GHz	WiFi 5 GHz	Total	Overload	GPS Fix	GPS Lat	GPS Lon	GPS Altitude	GPS HDOP	GPS# Satellites	GPS Speed	Marker	Battery charge	USB cable"
"06/30/2017 09:13:29	  87	0.0155	0.0073	0.0191	0.0017	0.0016	0.0089	0.0020	0.0189	0.0053	0.0014	0.0198	0.0055	0.0008	0.0061	0.0013	0.0000	0.0399	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:13:33	  88	0.0163	0.0065	0.0227	0.0017	0.0020	0.0072	0.0020	0.0212	0.0057	0.0014	0.0139	0.0056	0.0008	0.0143	0.0013	0.0000	0.0425	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:13:37	  89	0.0144	0.0099	0.0210	0.0018	0.0015	0.0078	0.0020	0.0206	0.0070	0.0014	0.0131	0.0065	0.0008	0.0034	0.0013	0.0000	0.0390	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:13:41	  90	0.0139	0.0141	0.0207	0.0017	0.0015	0.0068	0.0020	0.0172	0.0074	0.0014	0.0290	0.0064	0.0008	0.0025	0.0013	0.0000	0.0461	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:13:45	  91	0.0192	0.0089	0.0211	0.0017	0.0015	0.0076	0.0018	0.0223	0.0085	0.0014	0.0267	0.0093	0.0008	0.0032	0.0013	0.0000	0.0484	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:13:49	  92	0.0178	0.0125	0.0263	0.0017	0.0015	0.0084	0.0020	0.0240	0.0114	0.0014	0.0342	0.0196	0.0009	0.0167	0.0013	0.0000	0.0615	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:13:53	  93	0.0180	0.0082	0.0209	0.0017	0.0016	0.0057	0.0029	0.0255	0.0232	0.0014	0.0212	0.0125	0.0014	0.0074	0.0013	0.0000	0.0522	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:13:57	  94	0.0174	0.0083	0.0237	0.0017	0.0016	0.0071	0.0030	0.0360	0.0105	0.0014	0.0252	0.0119	0.0008	0.0061	0.0013	0.0000	0.0568	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:14:01	  95	0.0171	0.0058	0.0197	0.0018	0.0015	0.0088	0.0020	0.0256	0.0083	0.0014	0.0297	0.0105	0.0008	0.0067	0.0013	0.0000	0.0507	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:14:05	  96	0.0155	0.0067	0.0205	0.0017	0.0018	0.0063	0.0020	0.0231	0.0083	0.0014	0.0268	0.0074	0.0008	0.0293	0.0013	0.0000	0.0547	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:14:09	  97	0.0158	0.0065	0.0188	0.0017	0.0016	0.0057	0.0022	0.0209	0.0074	0.0014	0.0263	0.0092	0.0008	0.0050	0.0013	0.0000	0.0445	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:14:13	  98	0.0142	0.0059	0.0190	0.0017	0.0015	0.0060	0.0024	0.0242	0.0079	0.0014	0.0299	0.0078	0.0008	0.0063	0.0013	0.0000	0.0479	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:14:17	  99	0.0167	0.0047	0.0234	0.0017	0.0015	0.0062	0.0021	0.0223	0.0079	0.0014	0.0408	0.0049	0.0008	0.0060	0.0013	0.0000	0.0564	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:14:21	 100	0.0173	0.0045	0.0227	0.0016	0.0015	0.0061	0.0023	0.0214	0.0066	0.0014	0.0355	0.0056	0.0008	0.0198	0.0013	0.0000	0.0554	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:14:25	 101	0.0167	0.0110	0.0159	0.0016	0.0015	0.0053	0.0022	0.0290	0.0067	0.0014	0.0385	0.0095	0.0009	0.0115	0.0013	0.0000	0.0574	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:14:29	 102	0.0153	0.0029	0.0140	0.0016	0.0015	0.0049	0.0020	0.0254	0.0079	0.0014	0.0481	0.0077	0.0009	0.0113	0.0013	0.0000	0.0607	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:14:33	 103	0.0138	0.0025	0.0131	0.0020	0.0021	0.0052	0.0025	0.0303	0.0053	0.0014	0.0533	0.0112	0.0011	0.0227	0.0013	0.0000	0.0696	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:14:37	 104	0.0171	0.0029	0.0194	0.0061	0.0015	0.0062	0.0055	0.0823	0.0105	0.0014	0.0789	0.0116	0.0012	0.1389	0.0013	0.0000	0.1826	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:14:41	 105	0.0158	0.0028	0.0180	0.0062	0.0052	0.0079	0.0056	0.1649	0.0108	0.0014	0.2065	0.0121	0.0014	0.0222	0.0013	0.0000	0.2671	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:14:45	 106	0.0133	0.0020	0.0213	0.0050	0.0056	0.0088	0.0323	0.1552	0.0210	0.0014	0.1152	0.0138	0.0014	0.0238	0.0013	0.0000	0.2009	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:14:49	 107	0.0135	0.0028	0.0178	0.0056	0.0060	0.0116	0.0100	0.1671	0.0203	0.0014	0.1714	0.0102	0.0015	0.0200	0.0013	0.0209	0.2439	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:14:53	 108	0.0146	0.0034	0.0264	0.0053	0.0049	0.0111	0.0265	0.1862	0.0162	0.0015	0.1542	0.0106	0.0015	0.0219	0.0013	0.0311	0.2492	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:14:57	 109	0.0159	0.0046	0.0496	0.0060	0.0018	0.0159	0.0058	0.1277	0.0178	0.0014	0.2711	0.0109	0.0017	0.0236	0.0013	0.0228	0.3072	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:15:01	 110	0.0165	0.0037	0.0369	0.0054	0.0016	0.0156	0.0064	0.1481	0.0175	0.0014	0.1759	0.0121	0.0014	0.0263	0.0013	0.0355	0.2393	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:15:05	 111	0.0153	0.0035	0.0725	0.0042	0.0016	0.0295	0.0178	0.0772	0.0098	0.0014	0.1767	0.0111	0.0014	0.0197	0.0013	0.0000	0.2110	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:15:09	 112	0.0171	0.0046	0.1645	0.0089	0.0016	0.0334	0.0101	0.0697	0.0095	0.0014	0.0896	0.0095	0.0013	0.0509	0.0013	0.0000	0.2106	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:15:14	 113	0.0182	0.0047	0.1039	0.0048	0.0016	0.0334	0.0288	0.0760	0.0095	0.0014	0.1537	0.0163	0.0014	0.0503	0.0013	0.0000	0.2131	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:15:18	 114	0.0178	0.0055	0.0574	0.0024	0.0016	0.0162	0.0054	0.0803	0.0086	0.0014	0.1787	0.0119	0.0014	0.0750	0.0013	0.0217	0.2206	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:15:22	 115	0.0167	0.0038	0.0505	0.0023	0.0017	0.0214	0.0124	0.1807	0.0149	0.0014	0.1501	0.0152	0.0014	0.1251	0.0013	0.0213	0.2742	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:15:26	 116	0.0170	0.0037	0.0773	0.0026	0.0193	0.0156	0.0050	0.0769	0.0131	0.0014	0.1247	0.0138	0.0012	0.1941	0.0013	0.0000	0.2578	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:15:30	 117	0.0193	0.0042	0.0964	0.0023	0.0016	0.0130	0.0040	0.0832	0.0152	0.0014	0.1311	0.0147	0.0014	0.0978	0.0013	0.0000	0.2097	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:15:34	 118	0.0182	0.0036	0.1170	0.0023	0.0045	0.0139	0.0069	0.1408	0.0135	0.0014	0.1026	0.0144	0.0013	0.0871	0.0013	0.0000	0.2294	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:15:38	 119	0.0180	0.0042	0.0500	0.0020	0.0016	0.0196	0.0033	0.1342	0.0164	0.0014	0.1108	0.0112	0.0014	0.0275	0.0013	0.0203	0.1874	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	95%	no"
"06/30/2017 09:15:42	 120	0.0166	0.0037	0.0440	0.0028	0.0019	0.0144	0.0033	0.0730	0.0155	0.0015	0.1518	0.0106	0.0014	0.2179	0.0013	0.0000	0.2804	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	94%	no"
"06/30/2017 09:15:46	 121	0.0158	0.0037	0.0534	0.0021	0.0016	0.0138	0.0030	0.0782	0.0148	0.0015	0.1289	0.0126	0.0014	0.0447	0.0013	0.0214	0.1699	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	94%	no"
"06/30/2017 09:15:50	 122	0.0173	0.0090	0.0254	0.0020	0.0016	0.0160	0.0044	0.0602	0.0155	0.0016	0.1040	0.0133	0.0014	0.0440	0.0013	0.0000	0.1345	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	94%	no"
"06/30/2017 09:15:54	 123	0.0202	0.0039	0.0317	0.0018	0.0056	0.0154	0.0077	0.0493	0.0104	0.0019	0.1564	0.0148	0.0012	0.0894	0.0013	0.0000	0.1923	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	94%	no"
"06/30/2017 09:15:58	 124	0.0198	0.0032	0.0311	0.0020	0.0016	0.0171	0.0082	0.0610	0.0078	0.0017	0.1493	0.0142	0.0013	0.3825	0.0013	0.0000	0.4175	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	94%	no"
"06/30/2017 09:16:02	 125	0.0182	0.0045	0.0390	0.0018	0.0016	0.0113	0.0042	0.0517	0.0074	0.0024	0.1284	0.0152	0.0012	0.1315	0.0013	0.0000	0.1969	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	94%	no"
"06/30/2017 09:16:06	 126	0.0155	0.0042	0.0429	0.0022	0.0016	0.0201	0.0054	0.0437	0.0062	0.0029	0.1125	0.0120	0.0010	0.0671	0.0013	0.0000	0.1477	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	94%	no"
"06/30/2017 09:16:10	 127	0.0190	0.0043	0.0471	0.0021	0.0045	0.0214	0.0036	0.0468	0.0073	0.0018	0.0885	0.0114	0.0013	0.1419	0.0014	0.0000	0.1828	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	94%	no"
"06/30/2017 09:16:14	 128	0.0182	0.0041	0.0463	0.0024	0.0030	0.0254	0.0032	0.0406	0.0060	0.0029	0.1035	0.0125	0.0012	0.1524	0.0014	0.0000	0.1974	 	0	0000.0000X	00000.0000Y	     	     	0 	0.00 	 	94%	no"
"06/30/2017 09:16:18	 129	0.0224	0.0041	0.0434	0.0024	0.0040	0.0224	0.0042	0.0552	0.0070	0.0019	0.1133	0.0113	0.0014	0.0415	0.0014	0.0000	0.1440	 	0	0000.0000X	00000.0000Y	     	     	1 	0.15 	 	94%	no"
"06/30/2017 09:16:22	 130	0.0161	0.0030	0.0221	0.0020	0.0199	0.0157	0.0043	0.0471	0.0062	0.0016	0.0739	0.0136	0.0011	0.0174	0.0014	0.0000	0.0981	 	0	0000.0000X	00000.0000Y	     	     	2 	0.59 	 	94%	no"
"06/30/2017 09:16:26	 131	0.0142	0.0030	0.0191	0.0131	0.0075	0.0218	0.0115	0.0319	0.0058	0.0182	0.0600	0.0134	0.0011	0.0156	0.0014	0.0000	0.0826	 	0	0000.0000X	00000.0000Y	     	     	2 	0.51 	 	94%	no"
"06/30/2017 09:16:30	 132	0.0178	0.0033	0.0492	0.0041	0.0043	0.0329	0.0198	0.0418	0.0054	0.0172	0.0723	0.0098	0.0011	0.0198	0.0014	0.0000	0.1098	 	0	0000.0000X	00000.0000Y	     	     	2 	0.31 	 	94%	no"
"06/30/2017 09:16:34	 133	0.0177	0.0018	0.0290	0.0039	0.0038	0.0254	0.0254	0.0287	0.0068	0.0213	0.0641	0.0135	0.0011	0.0441	0.0014	0.0000	0.1002	 	0	0000.0000X	00000.0000Y	     	     	2 	0.04 	 	94%	no"
"06/30/2017 09:16:38	 134	0.0162	0.0032	0.0353	0.0035	0.0111	0.0183	0.0139	0.0338	0.0054	0.0161	0.0638	0.0095	0.0014	0.0644	0.0014	0.0000	0.1092	 	0	0000.0000X	00000.0000Y	     	     	2 	0.27 	 	94%	no"
"06/30/2017 09:16:42	 135	0.0178	0.0038	0.0624	0.0039	0.0245	0.0207	0.0094	0.0345	0.0073	0.0120	0.0556	0.0097	0.0010	0.0906	0.0014	0.0000	0.1347	 	0	0000.0000X	00000.0000Y	     	     	2 	0.03 	 	94%	no"
"06/30/2017 09:16:46	 136	0.0189	0.0034	0.0257	0.0032	0.0451	0.0215	0.0136	0.0400	0.0056	0.0075	0.0467	0.0157	0.0010	0.0741	0.0014	0.0000	0.1155	 	0	0000.0000X	00000.0000Y	     	     	2 	0.02 	 	94%	no"
"06/30/2017 09:16:50	 137	0.0157	0.0027	0.0194	0.0023	0.0027	0.0212	0.0281	0.0381	0.0062	0.0014	0.0766	0.0095	0.0011	0.0694	0.0014	0.0000	0.1190	 	1	4733.3617N	00734.5292E	102.1	3.86 	3 	0.61 	 	94%	no"
"06/30/2017 09:16:54	 138	0.0157	0.0033	0.0399	0.0023	0.0127	0.0183	0.0156	0.0350	0.0055	0.0028	0.0877	0.0090	0.0010	0.0257	0.0014	0.0000	0.1108	 	1	4733.3262N	00734.5383E	294.6	1.20 	6 	0.40 	 	94%	no"
"06/30/2017 09:16:58	 139	0.0138	0.0030	0.0259	0.0039	0.0885	0.0149	0.0320	0.0385	0.0063	0.0059	0.0651	0.0128	0.0011	0.0158	0.0014	0.0000	0.1272	 	1	4733.3249N	00734.5373E	292.6	1.20 	6 	0.26 	 	94%	no"
"06/30/2017 09:17:02	 140	0.0138	0.0023	0.0321	0.0026	0.0054	0.0183	0.0317	0.0366	0.0073	0.0074	0.0747	0.0112	0.0011	0.0160	0.0014	0.0000	0.1001	 	1	4733.3246N	00734.5372E	293.0	1.20 	6 	0.69 	 	94%	no"
"06/30/2017 09:17:06	 141	0.0205	0.0032	0.0288	0.0031	0.0017	0.0131	0.0251	0.0483	0.0078	0.0031	0.0909	0.0121	0.0014	0.0266	0.0013	0.0000	0.1166	 	1	4733.3243N	00734.5376E	293.1	1.20 	6 	0.83 	 	94%	no"
"06/30/2017 09:17:10	 142	0.0173	0.0032	0.0600	0.0022	0.0055	0.0156	0.0370	0.0383	0.0073	0.0030	0.0720	0.0188	0.0011	0.0559	0.0013	0.0000	0.1255	 	1	4733.3228N	00734.5380E	292.6	1.27 	6 	1.72 	 	94%	no"
"06/30/2017 09:17:14	 143	0.0273	0.0030	0.0396	0.0018	0.0021	0.0140	0.0279	0.0426	0.0076	0.0032	0.0856	0.0163	0.0010	0.0394	0.0013	0.0000	0.1197	 	1	4733.3192N	00734.5397E	289.5	1.20 	6 	2.30 	 	94%	no"
"06/30/2017 09:17:18	 144	0.0262	0.0046	0.0497	0.0023	0.0018	0.0094	0.0802	0.0416	0.0068	0.0052	0.0425	0.0117	0.0010	0.0391	0.0013	0.0000	0.1225	 	1	4733.3162N	00734.5406E	286.9	1.20 	6 	2.62 	 	94%	no"
"06/30/2017 09:17:22	 145	0.0204	0.0036	0.0329	0.0021	0.0016	0.0114	0.0115	0.0485	0.0131	0.0018	0.0824	0.0145	0.0011	0.0619	0.0013	0.0000	0.1231	 	1	4733.3140N	00734.5410E	286.7	1.20 	6 	2.39 	 	94%	no"
"06/30/2017 09:17:26	 146	0.0167	0.0038	0.0352	0.0018	0.0020	0.0118	0.0124	0.0386	0.0129	0.0019	0.0847	0.0159	0.0012	0.0485	0.0013	0.0000	0.1152	 	1	4733.3123N	00734.5413E	287.4	1.20 	6 	2.20 	 	94%	no"
"06/30/2017 09:17:30	 147	0.0185	0.0039	0.0465	0.0018	0.0017	0.0142	0.0224	0.0456	0.0120	0.0020	0.0800	0.0147	0.0013	0.0471	0.0013	0.0000	0.1196	 	1	4733.3098N	00734.5415E	288.3	1.20 	6 	2.07 	 	94%	no"
"06/30/2017 09:17:34	 148	0.0165	0.0043	0.0270	0.0018	0.0016	0.0107	0.0150	0.0415	0.0093	0.0014	0.0585	0.0249	0.0014	0.0279	0.0013	0.0000	0.0894	 	1	4733.3078N	00734.5420E	288.5	1.20 	6 	1.90 	 	94%	no"
"06/30/2017 09:17:38	 149	0.0167	0.0056	0.0208	0.0018	0.0016	0.0099	0.0119	0.0576	0.0087	0.0016	0.0573	0.0247	0.0012	0.0355	0.0013	0.0000	0.0976	 	1	4733.3060N	00734.5427E	289.4	1.20 	6 	1.69 	 	94%	no"
"06/30/2017 09:17:42	 150	0.0162	0.0058	0.0302	0.0018	0.0016	0.0118	0.0061	0.0327	0.0081	0.0014	0.0453	0.0140	0.0011	0.0297	0.0013	0.0000	0.0752	 	1	4733.3048N	00734.5434E	290.0	1.19 	6 	1.17 	 	94%	no"
"06/30/2017 09:17:46	 151	0.0189	0.0043	0.0494	0.0018	0.0016	0.0110	0.0077	0.0400	0.0078	0.0014	0.0433	0.0122	0.0013	0.0091	0.0013	0.0000	0.0823	 	1	4733.3029N	00734.5453E	290.1	2.10 	5 	1.50 	 	94%	no"
"06/30/2017 09:17:50	 152	0.0155	0.0037	0.0328	0.0018	0.0016	0.0114	0.0064	0.0379	0.0093	0.0014	0.0409	0.0103	0.0010	0.0225	0.0013	0.0000	0.0730	 	1	4733.3028N	00734.5463E	290.2	1.19 	6 	0.43 	 	94%	no"
"06/30/2017 09:17:54	 153	0.0198	0.0094	0.0440	0.0018	0.0016	0.0156	0.0035	0.0469	0.0099	0.0014	0.0761	0.0131	0.0011	0.0471	0.0013	0.0000	0.1147	 	1	4733.3022N	00734.5460E	290.0	1.19 	6 	0.83 	 	94%	no"
"06/30/2017 09:17:58	 154	0.0206	0.0069	0.0353	0.0018	0.0016	0.0116	0.0050	0.0451	0.0091	0.0014	0.0825	0.0105	0.0011	0.0342	0.0013	0.0000	0.1100	 	1	4733.3004N	00734.5465E	289.2	1.19 	6 	0.11 	 	94%	no"
"06/30/2017 09:18:02	 155	0.0193	0.0072	0.0379	0.0018	0.0016	0.0127	0.0064	0.1067	0.0106	0.0014	0.0662	0.0141	0.0014	0.0352	0.0013	0.0000	0.1392	 	1	4733.2974N	00734.5484E	288.2	1.27 	6 	2.04 	 	94%	no"
"06/30/2017 09:18:06	 156	0.0188	0.0038	0.0269	0.0018	0.0016	0.0134	0.0046	0.0719	0.0101	0.0014	0.0445	0.0106	0.0011	0.0272	0.0013	0.0000	0.0970	 	1	4733.2939N	00734.5511E	287.4	1.27 	6 	1.77 	 	94%	no"
"06/30/2017 09:18:10	 157	0.0167	0.0038	0.0320	0.0018	0.0015	0.0092	0.0065	0.0345	0.0105	0.0014	0.0364	0.0098	0.0010	0.0265	0.0013	0.0000	0.0699	 	1	4733.2908N	00734.5529E	288.3	1.27 	6 	1.32 	 	94%	no"
"06/30/2017 09:18:14	 158	0.0138	0.0049	0.0804	0.0018	0.0016	0.0166	0.0043	0.0484	0.0083	0.0014	0.0612	0.0148	0.0011	0.0821	0.0013	0.0000	0.1418	 	1	4733.2890N	00734.5549E	288.1	1.27 	6 	1.16 	 	94%	no"
"06/30/2017 09:18:18	 159	0.0157	0.0043	0.0913	0.0018	0.0015	0.0182	0.0038	0.0304	0.0088	0.0014	0.0518	0.0096	0.0011	0.0418	0.0013	0.0000	0.1203	 	1	4733.2875N	00734.5567E	287.0	1.27 	6 	0.87 	 	94%	no"
"06/30/2017 09:18:22	 160	0.0144	0.0043	0.0947	0.0018	0.0015	0.0171	0.0081	0.0431	0.0114	0.0016	0.0571	0.0227	0.0012	0.0276	0.0013	0.0000	0.1269	 	1	4733.2871N	00734.5572E	286.9	1.27 	6 	0.69 	 	94%	no"
"06/30/2017 09:18:26	 161	0.0177	0.0026	0.0465	0.0018	0.0016	0.0159	0.0105	0.0423	0.0066	0.0015	0.0960	0.0129	0.0010	0.0551	0.0013	0.0000	0.1308	 	1	4733.2868N	00734.5575E	286.8	1.27 	6 	0.58 	 	94%	no"
"06/30/2017 09:18:30	 162	0.0144	0.0036	0.1470	0.0018	0.0016	0.0179	0.0110	0.0444	0.0093	0.0024	0.0835	0.0123	0.0011	0.0454	0.0013	0.0000	0.1831	 	1	4733.2866N	00734.5580E	286.7	1.27 	6 	0.41 	 	94%	no"
"06/30/2017 09:18:34	 163	0.0138	0.0021	0.0611	0.0018	0.0015	0.0161	0.0139	0.0388	0.0094	0.0013	0.0691	0.0199	0.0012	0.0481	0.0013	0.0000	0.1161	 	1	4733.2865N	00734.5583E	286.6	1.27 	6 	0.35 	 	94%	no"
"06/30/2017 09:18:38	 164	0.0138	0.0021	0.0536	0.0018	0.0015	0.0142	0.0271	0.0294	0.0087	0.0015	0.0448	0.0146	0.0011	0.0408	0.0013	0.0000	0.0940	 	1	4733.2864N	00734.5586E	286.5	1.27 	6 	0.34 	 	94%	no"
"06/30/2017 09:18:42	 165	0.0196	0.0020	0.0358	0.0020	0.0015	0.0135	0.0054	0.0357	0.0074	0.0040	0.0503	0.0188	0.0011	0.0248	0.0014	0.0000	0.0821	 	1	4733.2863N	00734.5589E	286.4	1.19 	6 	0.57 	 	94%	no"
"06/30/2017 09:18:46	 166	0.0135	0.0020	0.0341	0.0020	0.0015	0.0076	0.0069	0.0226	0.0072	0.0056	0.0340	0.0235	0.0011	0.0311	0.0014	0.0000	0.0688	 	1	4733.2862N	00734.5593E	286.4	1.19 	6 	0.48 	 	94%	no"
"06/30/2017 09:18:50	 167	0.0184	0.0030	0.0110	0.0028	0.0469	0.0100	0.0117	0.0193	0.0060	0.0013	0.0319	0.0244	0.0014	0.0260	0.0014	0.0000	0.0749	 	1	4733.2861N	00734.5594E	286.3	1.19 	6 	0.51 	 	94%	no"
"06/30/2017 09:18:54	 168	0.0197	0.0040	0.0302	0.0018	0.0015	0.0067	0.0452	0.0313	0.0053	0.0013	0.0430	0.0661	0.0014	0.0376	0.0014	0.0000	0.1098	 	1	4733.2862N	00734.5590E	286.4	1.19 	6 	0.44 	 	94%	no"
"06/30/2017 09:18:58	 169	0.0149	0.0030	0.0379	0.0016	0.0015	0.0069	0.0205	0.0201	0.0044	0.0013	0.0327	0.0456	0.0014	0.0253	0.0014	0.0000	0.0797	 	1	4733.2839N	00734.5587E	286.3	1.19 	6 	4.19 	 	94%	no"
"06/30/2017 09:19:02	 170	0.0182	0.0022	0.0216	0.0016	0.0015	0.0052	0.0221	0.0162	0.0055	0.0013	0.0238	0.0289	0.0011	0.0130	0.0014	0.0000	0.0564	 	1	4733.2783N	00734.5618E	286.0	1.26 	6 	10.29	 	94%	no"
"06/30/2017 09:19:06	 171	0.0169	0.0038	0.0105	0.0083	0.0015	0.0047	0.0342	0.0177	0.0051	0.0014	0.0239	0.0323	0.0014	0.0077	0.0015	0.0000	0.0608	 	1	4733.2723N	00734.5645E	285.5	1.19 	6 	6.78 	 	94%	no"
"06/30/2017 09:19:10	 172	0.0166	0.0033	0.0281	0.0020	0.0195	0.0047	0.2378	0.0188	0.0073	0.0014	0.0177	0.0510	0.0014	0.0055	0.0014	0.0000	0.2477	 	1	4733.2627N	00734.5690E	285.4	1.26 	6 	11.76	 	94%	no"
"06/30/2017 09:19:14	 173	0.0170	0.0050	0.0080	0.0024	0.0155	0.0042	0.1289	0.0257	0.0048	0.0014	0.0192	0.0440	0.0015	0.0062	0.0014	0.0248	0.1446	 	1	4733.2538N	00734.5762E	285.5	1.26 	6 	10.77	 	94%	no"
"06/30/2017 09:19:18	 174	0.0165	0.0053	0.0149	0.0023	0.0147	0.0040	0.0191	0.0646	0.0104	0.0014	0.0343	0.0304	0.0013	0.0055	0.0014	0.0000	0.0868	 	1	4733.2480N	00734.5791E	285.2	1.26 	6 	8.65 	 	94%	no"
"06/30/2017 09:19:22	 175	0.0163	0.0067	0.0087	0.0021	0.0101	0.0036	0.0168	0.0358	0.0104	0.0014	0.0179	0.0312	0.0015	0.0035	0.0014	0.0000	0.0591	 	1	4733.2378N	00734.5872E	284.6	1.19 	6 	13.20	 	94%	no"
"06/30/2017 09:19:26	 176	0.0167	0.0055	0.0194	0.0020	0.0034	0.0058	0.0241	0.1751	0.0165	0.0020	0.0550	0.0285	0.0015	0.0028	0.0014	0.0205	0.1912	 	1	4733.2191N	00734.5950E	284.6	1.26 	6 	16.87	 	94%	no"
"06/30/2017 09:19:30	 177	0.0158	0.0049	0.0104	0.0020	0.0110	0.0054	0.0183	0.2271	0.0334	0.0014	0.0539	0.0312	0.0015	0.0018	0.0014	0.0000	0.2397	 	1	4733.2094N	00734.6074E	284.4	1.26 	6 	18.32	 	94%	no"
"06/30/2017 09:19:34	 178	0.0158	0.0053	0.0204	0.0020	0.0016	0.0063	0.0211	0.0766	0.0221	0.0014	0.0295	0.0352	0.0014	0.0033	0.0014	0.0000	0.0983	 	1	4733.1996N	00734.6194E	283.9	1.26 	6 	20.83	 	94%	no"
"06/30/2017 09:19:38	 179	0.0162	0.0057	0.0098	0.0020	0.0036	0.0045	0.0221	0.0352	0.0176	0.0014	0.0359	0.0291	0.0015	0.0016	0.0014	0.0249	0.0723	 	1	4733.1860N	00734.6327E	283.3	1.19 	6 	31.14	 	94%	no"
"06/30/2017 09:19:42	 180	0.0165	0.0058	0.0089	0.0020	0.0131	0.0044	0.0194	0.0313	0.0190	0.0014	0.0269	0.0435	0.0014	0.0013	0.0014	0.0000	0.0701	 	1	4733.1722N	00734.6486E	282.6	1.26 	6 	27.21	 	94%	no"
"06/30/2017 09:19:46	 181	0.0158	0.0056	0.0050	0.0020	0.0166	0.0037	0.0620	0.0234	0.0170	0.0014	0.0276	0.0277	0.0013	0.0012	0.0014	0.0000	0.0826	 	1	4733.1599N	00734.6615E	282.3	1.26 	6 	21.82	 	94%	no"
